doc_id	title	author_id	first_name	surname_prefix	surname	full_name	birth_year	death_year	year_of_publication
phil006dool01	De doolhof	phil006	Marianne		Philips	Philips, Marianne	1886.0	1951.0	1940
char004ontm01	Ontmoeting in den vreemde	char004	J.B.		Charles	Charles, J.B.	1910.0	1983.0	1946
dekk007waar01	Waarom ik niet krankzinnig ben	dekk007	Maurits		Dekker	Dekker, Maurits	1896.0	1962.0	1929
revi002krin01	Kringloop. De geschiedenis van een schip	revi002	M.		Revis	Revis, M.	1904.0	1973.0	1942
thij006egel01	Egeltje	thij006	Theo		Thijssen	Thijssen, Theo	1879.0	1943.0	1946
nico002heer01	De heer van Jericho	nico002	Edmond		Nicolas	Nicolas, Edmond	1902.0	1976.0	1946
boer013imag01	Imaginair gesprek	boer013	Jo		Boer	Boer, Jo	1907.0	1993.0	1946
szek002ande02	De andere wereld	szek002	M.H.		Székely-Lulofs	Székely-Lulofs, M.H.	1899.0	1958.0	1934
schr014kron02	Kroniek eener parochie. Deel 2. De mensch en zijn schaduw	schr014	Jacques		Schreurs	Schreurs, Jacques	1893.0	1966.0	1947
jong003doll02	De dolle vaandrig. Tweede deel: Breero	jong003	A.M.	de	Jong	Jong, A.M. de	1888.0	1943.0	1947
dekk007knop01	De knopenman	dekk007	Maurits		Dekker	Dekker, Maurits	1896.0	1962.0	1947
erse001laat01	De laatste ronde 	erse001	Jef		Ersebeek	Ersebeek, Jef	1916.0	2012.0	1947
koen006wass01	Wassend graan	koen006	Marie		Koenen	Koenen, Marie	1879.0	1959.0	1947
huls013roze07	Rozemarijntje en Rooie Pier	huls013	W.G.	van de	Hulst	Hulst, W.G. van de	1879.0	1963.0	1944
last001ving01	Vingers van de linkerhand	last001	Jef		Last	Last, Jef	1898.0	1972.0	1947
vrie040jong01	De jongens van de hobby club	vrie040	Leonard	de	Vries	Vries, Leonard de	1919.0	2002.0	1947
boel066jong01	Jongens uit Bergrust	boel066	Martinus H.		Boelen	Boelen, Martinus H.	1919.0		1947
vest002vuur01	De vuuraanbidders	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1947
cape003gluc01	'Glück auf,' kompeltje! Roman uit het mijnwerkersleven in Nederland	cape003	Willem		Capel	Capel, Willem	1896.0	1996.0	1947
stro004karp01	De karpervijver	stro004	Ben		Stroman	Stroman, Ben	1902.0	1985.0	1947
schr014mijn01	Mijn moeder Elisabeth	schr014	Jacques		Schreurs	Schreurs, Jacques	1893.0	1966.0	1947
revi002pavi01	Paviljoen van glas	revi002	M.		Revis	Revis, M.	1904.0	1973.0	1947
depa002niet01	Niet versagen, Mathias	depa002	Valère		Depauw	Depauw, Valère	1912.0	1994.0	1947
bour001vier01	Vier onbekenden	bour001	Louis	de	Bourbon	Bourbon, Louis de	1908.0	1975.0	1947
bult007ande01	Het andere verleden	bult007	Rico		Bulthuis	Bulthuis, Rico	1911.0	2009.0	1947
boer013vert01	De vertroosting van het troosteloze	boer013	Jo		Boer	Boer, Jo	1907.0	1993.0	1947
boer013erfg01	De erfgenaam	boer013	Jo		Boer	Boer, Jo	1907.0	1993.0	1947
iepe001gegi01	Gegist bestek	iepe001	Willem	van	Iependaal	Iependaal, Willem van	1891.0	1970.0	1947
jong003doll01	De dolle vaandrig. Eerste deel: Gerbrandt	jong003	A.M.	de	Jong	Jong, A.M. de	1888.0	1943.0	1947
mens001mees01	Meester Rembrandt	mens001	Jan		Mens	Mens, Jan	1897.0	1967.0	1946
holl008peer01	Peer (onder ps. Sjesco Orenz)	holl008	Bèr		Hollewijn	Hollewijn, Bèr	1907.0	1978.0	1947
kemp004fell01	De felle novene	kemp004	Mathias		Kemp	Kemp, Mathias	1890.0	1964.0	1947
ferr031hoea01	Anansi-tori. Hoe Anansi een half dorp veroverde	ferr031	Johan		Ferrier	Ferrier, Johan	1910.0	2010.0	1947
hall005brie02	Brieven aan Elckerlyc (onder ps. J. van den Wijngaerdt)	hall005	Ernest	van der	Hallen	Hallen, Ernest van der	1898.0	1948.0	1947
helm003klei01	Kleine kosmologie	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1947
cool004ontm01	De ontmoeting	cool004	Antoon		Coolen	Coolen, Antoon	1897.0	1961.0	1947
haim001lent01	Lentestorm	haim001	Paul		Haimon	Haimon, Paul	1913.0	1996.0	1947
blij001diag01	Diagnose	blij001	Rein		Blijstra	Blijstra, Rein	1901.0	1975.0	1947
dend001brui02	Bruin, rood en groen	dend001	Max		Dendermonde	Dendermonde, Max	1919.0	2004.0	1942
bosc024niet01	Niet wanhopen Maria Christina	bosc024	F.R.		Boschvogel	Boschvogel, F.R.	1902.0	1994.0	1948
hart029gods02	Gods geuzen. Deel 2	hart029	Jan	de	Hartog	Hartog, Jan de	1914.0	2002.0	1948
carr021avon02	De avonturen van Alice	carr021	Lewis		Carroll	Carroll, Lewis	1832.0	1898.0	1947
marx002mari03	Marijke	marx002	Cissy	van	Marxveldt	Marxveldt, Cissy van	1889.0	1948.0	1948
blam001eenz02	Eenzaam avontuur	blam001	Anna		Blaman	Blaman, Anna	1905.0	1960.0	1948
albe003karo02	Karolingsche verhalen	albe003	J.A.		Alberdingk Thijm	Alberdingk Thijm, J.A.	1820.0	1889.0	1851
esse038hulz01	Hulzen zoeken	esse038	G.	van	Essen Jr.	Essen Jr., G. van	1923.0	2003.0	1948
schr014kron03	Kroniek eener parochie. Deel 3. De weg zijner zonen	schr014	Jacques		Schreurs	Schreurs, Jacques	1893.0	1966.0	1948
roos002schi01	De schippers van de Kameleon	roos002	H.	de	Roos	Roos, H. de	1909.0	1991.0	1948
wess008galo01	Galop chromatique	wess008	Constant	van	Wessem	Wessem, Constant van	1891.0	1954.0	1948
hais001simm02	Simmer	hais001	Nyckle J.		Haisma	Haisma, Nyckle J.	1907.0	1943.0	1948
dekk007merk01	Het merkteken	dekk007	Maurits		Dekker	Dekker, Maurits	1896.0	1962.0	1948
huls013wegj01	Het wegje in het koren	huls013	W.G.	van de	Hulst	Hulst, W.G. van de	1879.0	1963.0	1929
gron058sche01	Schetsen van Heihoven	gron058	Alfons		Grond	Grond, Alfons	1890.0	1970.0	1948
sier005gren02	Grensconflict (onder ps. Frank Wilders)	sier005	Fokke		Sierksma	Sierksma, Fokke	1917.0	1977.0	1948
bosc024zand01	Zandstuivers	bosc024	F.R.		Boschvogel	Boschvogel, F.R.	1902.0	1994.0	1948
lenn001kast01	Kasteel te huur	lenn001	Clare		Lennart	Lennart, Clare	1899.0	1972.0	1948
ouds001fant01	De fantast	ouds001	J.	van	Oudshoorn	Oudshoorn, J. van	1876.0	1951.0	1948
boer013beel01	Beeld en spiegelbeeld	boer013	Jo		Boer	Boer, Jo	1907.0	1993.0	1948
kelk001bacc01	Baccarat	kelk001	C.J.		Kelk	Kelk, C.J.	1901.0	1981.0	1934
timm010adri01	Adriaan Brouwer	timm010	Felix		Timmermans	Timmermans, Felix	1886.0	1947.0	1948
dekk007blin01	Blinkie & Co.	dekk007	Maurits		Dekker	Dekker, Maurits	1896.0	1962.0	1947
haim001gude01	Gudela	haim001	Paul		Haimon	Haimon, Paul	1913.0	1996.0	1948
vrie049radd02	Het rad der fortuin	vrie049	Theun	de	Vries	Vries, Theun de	1907.0	2005.0	1938
fran018metd01	Met de helm geboren	fran018	Simon		Franke	Franke, Simon	1880.0	1957.0	1949
nore002stuu01	Stuurman Aart	nore002	K.		Norel	Norel, K.	1899.0	1971.0	1949
ram_012marc01	Marco de nar	ram_012	Joh.		Ram	Ram, Joh.			1949
thir001vogh01	Voghelen in der muyte	thir001	Antoon		Thiry	Thiry, Antoon	1888.0	1954.0	1926
nico002broc01	Brocaat en boerenbont. Schering en inslag van een fabrikantenleven	nico002	Edmond		Nicolas	Nicolas, Edmond	1902.0	1976.0	1949
werf003eenz01	De eenzame	werf003	Aar	van de	Werfhorst	Werfhorst, Aar van de	1907.0	1994.0	1949
schr014klei02	Kleine vertellingen	schr014	Jacques		Schreurs	Schreurs, Jacques	1893.0	1966.0	1949
scha033witt01	Witte veren	scha033	Jeanne	van	Schaik-Willing	Schaik-Willing, Jeanne van	1895.0	1984.0	1949
boer013krui01	Kruis of munt	boer013	Jo		Boer	Boer, Jo	1907.0	1993.0	1949
baek004robi01	Robinson	baek004	Lode		Baekelmans	Baekelmans, Lode	1879.0	1965.0	1949
iepe001vast01	Vaste koers	iepe001	Willem	van	Iependaal	Iependaal, Willem van	1891.0	1970.0	1949
brug007font01	Fontana Marina	brug007	Kees	van	Bruggen	Bruggen, Kees van	1874.0	1960.0	1949
dekk007were01	De wereld heeft geen wachtkamer	dekk007	Maurits		Dekker	Dekker, Maurits	1896.0	1962.0	1949
lenn001twee01	Twee negerpopjes	lenn001	Clare		Lennart	Lennart, Clare	1899.0	1972.0	1949
fran024spie01	Spiegelgruis	fran024	Robert		Franquinet	Franquinet, Robert	1915.0	1979.0	1949
helm003afda01	Afdaling in de vulkaan	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1949
nore002janm03	Janmaats en sinjeuren	nore002	K.		Norel	Norel, K.	1899.0	1971.0	1940
hild001post03	Postduiven voor de prins : beleg en ontzet van Leiden	hild001	A.D.		Hildebrand	Hildebrand, A.D.	1907.0	1977.0	1941
depa002toch01	Toch lammeren, broers! (onder ps. Piet Canneel)	depa002	Valère		Depauw	Depauw, Valère	1912.0	1994.0	1950
zweg001twee01	Twee jongens in de wildernis	zweg001	Broeder Vergilius		Zwegers	Zwegers, Broeder Vergilius	1899.0	1976.0	1950
marx002opei01	Op eigen benen	marx002	Cissy	van	Marxveldt	Marxveldt, Cissy van	1889.0	1948.0	1950
sell001ande01	Andertje	sell001	J.M.		Selleger-Elout	Selleger-Elout, J.M.	1875.0	1957.0	1950
zern001erfe01	De erfenis	zern001	Elisabeth		Zernike	Zernike, Elisabeth	1891.0	1982.0	1950
folk002each01	Eachweiding	folk002	E.B.		Folkertsma	Folkertsma, E.B.	1893.0	1968.0	1950
door126kind01	Het kind Hans	door126	J.	van	Doorne	Doorne, J. van	1908.0	1984.0	1950
jong030nije01	Nije aventûren fan de jonges fan Gaesterlan	jong030	Inne	de	Jong	Jong, Inne de	1894.0	1975.0	1950
hidd004heuv01	Heuvings haardstee	hidd004	Johan		Hidding	Hidding, Johan	1918.0	1976.0	1950
daal003fijn01	Fijn en grof. De geschiedenis van een meisje en een jongen op Texel	daal003	D.L.		Daalder	Daalder, D.L.	1887.0	1963.0	1950
sche034eila02	Een eiland in de Zuidzee	sche034	Arthur	van	Schendel	Schendel, Arthur van	1874.0	1946.0	1931
arde003mand01	De man die in revoluties handelde	arde003	Sherry		Arden	Arden, Sherry			1950
lenn001blau02	De blauwe horizon	lenn001	Clare		Lennart	Lennart, Clare	1899.0	1972.0	1936
phil006zaak01	De zaak Beukenoot	phil006	Marianne		Philips	Philips, Marianne	1886.0	1951.0	1950
croi001peti01	Het petitionnement	croi001	Max		Croiset	Croiset, Max	1912.0	1993.0	1950
bult007edmo01	Edmond de Wilde en de werkelijkheid	bult007	Rico		Bulthuis	Bulthuis, Rico	1911.0	2009.0	1950
eyk_001eind01	Een eindje om	eyk_001	Henriëtte	van	Eyk	Eyk, Henriëtte van	1897.0	1980.0	1951
jong525joke01	Joke en Wies naar Suriname	jong525	Cock	de	Jong	Jong, Cock de			1951
slau001lent02	Het lente-eiland en andere verhalen	slau001	J.		Slauerhoff	Slauerhoff, J.	1898.0	1936.0	1930
land004pors02	De porselein tafel	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1951
zern001bevr01	Bevrijding uit de jeugd	zern001	Elisabeth		Zernike	Zernike, Elisabeth	1891.0	1982.0	1951
laat009peer01	Peer erft een farm in Canada	laat009	Wim		Laatsman	Laatsman, Wim	1893.0	1958.0	1951
schr014gods01	Het godsbewijs van dokter Chantrain	schr014	Jacques		Schreurs	Schreurs, Jacques	1893.0	1966.0	1951
bord001stud01	Studiën in volksstructuur	bord001	F.		Bordewijk	Bordewijk, F.	1884.0	1965.0	1951
iepe001comm01	De commissaris kan me nog meer vertellen	iepe001	Willem	van	Iependaal	Iependaal, Willem van	1891.0	1970.0	1949
lenn001sere01	Serenade uit de verte	lenn001	Clare		Lennart	Lennart, Clare	1899.0	1972.0	1951
heer002goud01	Het goud van de Toemoek Hoemak	heer002	Gerrit	van	Heerde	Heerde, Gerrit van	1909.0	2002.0	1951
fran024mijn01	Mijn hart zal niet vrezen	fran024	Robert		Franquinet	Franquinet, Robert	1915.0	1979.0	1951
cool004goed01	De goede moordenaar	cool004	Antoon		Coolen	Coolen, Antoon	1897.0	1961.0	1931
holl008bets01	Betsche (onder ps. Orenz)	holl008	Bèr		Hollewijn	Hollewijn, Bèr	1907.0	1978.0	1951
popm001zond01	De zonde van Jan der Kindere	popm001	K.J.		Popma	Popma, K.J.	1903.0	1986.0	1952
oven001judi01	Judith Leyster	oven001	Ro	van	Oven	Oven, Ro van	1885.0	1969.0	1952
fran024mara01	Marat, de marskramer	fran024	Robert		Franquinet	Franquinet, Robert	1915.0	1979.0	1952
eyk_001jach01	De jacht op de spiegel	eyk_001	Henriëtte	van	Eyk	Eyk, Henriëtte van	1897.0	1980.0	1952
dekk007afgr01	De afgrond is vlak voor uw voeten	dekk007	Maurits		Dekker	Dekker, Maurits	1896.0	1962.0	1952
gijs006vlee01	De vleespotten van Egypte	gijs006	Marnix		Gijsen	Gijsen, Marnix	1899.0	1984.0	1952
helm003laai01	De laaiende stilte	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1952
vrie011stor01	De storm steekt op	vrie011	Anne	de	Vries	Vries, Anne de	1904.0	1964.0	1952
leeu003sint02	Sint-Veit en andere vertellingen	leeu003	Aart	van der	Leeuw	Leeuw, Aart van der	1876.0	1931.0	1919
rutg005ross01	Rossy, dat krantenkind	rutg005	An		Rutgers van der Loeff	Rutgers van der Loeff, An	1910.0	1990.0	1952
logg001inse01	Insecten in plastic	logg001	Manuel	van	Loggem	Loggem, Manuel van	1916.0	1998.0	1952
bord001doop01	De doopvont	bord001	F.		Bordewijk	Bordewijk, F.	1884.0	1965.0	1952
dend001leve01	Het leven betrapt	dend001	Max		Dendermonde	Dendermonde, Max	1919.0	2004.0	1952
teir001geve01	Het gevecht met de engel	teir001	Herman		Teirlinck	Teirlinck, Herman	1879.0	1967.0	1952
teir001mijn01	Mijnheer J.B. Serjanszoon. Orator didacticus	teir001	Herman		Teirlinck	Teirlinck, Herman	1879.0	1967.0	1908
grev041papi01	Papieren huizen	grev041	Ben	van	Grevenbroek	Grevenbroek, Ben van	1924.0		1952
anem001aeti01	De Aetiopische	anem001	Seerp		Anema	Anema, Seerp	1875.0	1961.0	1953
anem001auli01	De Aulische	anem001	Seerp		Anema	Anema, Seerp	1875.0	1961.0	1953
teen006sche01	Scheepswerf Wanders & Zoon	teen006	Anno		Teenstra	Teenstra, Anno	1911.0	1972.0	1953
schm001jipe01	Jip en Janneke	schm001	Annie M.G.		Schmidt	Schmidt, Annie M.G.	1911.0	1995.0	1953
scha033fees01	De feesten van Josien	scha033	Jeanne	van	Schaik-Willing	Schaik-Willing, Jeanne van	1895.0	1984.0	1953
mend001alle01	Alles even gezond bij jou	mend001	Josepha		Mendels	Mendels, Josepha	1902.0	1995.0	1953
helm003mede01	De medeminnaars	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1953
cool004vrou01	De vrouw met de zes slapers	cool004	Antoon		Coolen	Coolen, Antoon	1897.0	1961.0	1953
donk007tien01	Tien verhalen	donk007	N.A.		Donkersloot	Donkersloot, N.A.	1902.0	1965.0	1953
boma001onst02	De onsterfelijke Pa Pinkelman	boma001	Godfried		Bomans	Bomans, Godfried	1913.0	1971.0	1952
brou016phil02	Philips Willem. De Spaanse prins van Oranje	brou016	Johan		Brouwer	Brouwer, Johan	1898.0	1943.0	1940
amst003duiz01	Duizend jongens zien ze vliegen	amst003	Max	van	Amstel	Amstel, Max van	1912.0	1970.0	1954
rikk001maka01	Ma Kankantrie	rikk001	H. F.		Rikken	Rikken, H. F.	1863.0	1908.0	1954
gort006cegg01	Proza	gort006	Simon		Gorter	Gorter, Simon	1838.0	1871.0	1954
phil006jach01	De jacht op de vlinder	phil006	Marianne		Philips	Philips, Marianne	1886.0	1951.0	1932
riss002week01	Weekend in de Archipel	riss002	P.J.		Risseeuw	Risseeuw, P.J.	1901.0	1968.0	1954
kemp004bont01	De bonte storm	kemp004	Mathias		Kemp	Kemp, Mathias	1890.0	1964.0	1929
dend001were01	De wereld gaat aan vlijt ten onder	dend001	Max		Dendermonde	Dendermonde, Max	1919.0	2004.0	1954
blam001ople01	Op leven en dood	blam001	Anna		Blaman	Blaman, Anna	1905.0	1960.0	1954
bord001mevr01	Mevrouw en meneer Richebois	bord001	F.		Bordewijk	Bordewijk, F.	1884.0	1965.0	1954
eeml001duis02	Duister duel	eeml001	W.H.	van	Eemlandt	Eemlandt, W.H. van	1889.0	1955.0	1955
aalb003lief01	De liefde van Bob en Daphne	aalb003	Han B.		Aalberse	Aalberse, Han B.	1917.0	1983.0	1955
slau001leve02	Het leven op aarde	slau001	J.		Slauerhoff	Slauerhoff, J.	1898.0	1936.0	1934
maan003onru02	De onrustzaaier	maan003	Willem G.	van	Maanen	Maanen, Willem G. van	1920.0	2012.0	1954
nico002erfe01	De erfenis	nico002	Edmond		Nicolas	Nicolas, Edmond	1902.0	1976.0	1955
blij001stem01	De stem in de woestijn	blij001	Rein		Blijstra	Blijstra, Rein	1901.0	1975.0	1955
noor022kanm01	Het kan me niet schelen	noor022	Nel		Noordzij	Noordzij, Nel	1923.0	2003.0	1955
nijh002venu01	Venus in ballingschap	nijh002	A.H.		Nijhoff	Nijhoff, A.H.	1897.0	1971.0	1955
liuw002jell01	Jelle, in koumelker. 1895-1955	liuw002	Wytse		Liuwes	Liuwes, Wytse	1886.0	1969.0	1955
gorr002over01	Over grondeloze diepten	gorr002	Gabriël		Gorris	Gorris, Gabriël	1907.0	1987.0	1956
dorp004daar01	Daar ligt Jeruzalem	dorp004	Jo	van	Dorp-Ypma	Dorp-Ypma, Jo van	1908.0	1986.0	1956
boud007fina02	Finale	boud007	Ina		Boudier-Bakker	Boudier-Bakker, Ina	1875.0	1966.0	1956
vrie011pano05	Panokko en zijn vrienden	vrie011	Anne	de	Vries	Vries, Anne de	1904.0	1964.0	1955
maan003alla01	Al lang geleden	maan003	Willem G.	van	Maanen	Maanen, Willem G. van	1920.0	2012.0	1956
bord001bloe01	Bloesemtak	bord001	F.		Bordewijk	Bordewijk, F.	1884.0	1965.0	1955
cool004goud03	De gouden webben	cool004	Antoon		Coolen	Coolen, Antoon	1897.0	1961.0	1948
butn001sitt01	Sittigon	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1957
meij189hori01	De horizon wordt wijder  	meij189	Wolbert		Meijer	Meijer, Wolbert	1904.0	1996.0	1957
timm012land01	Landklimaat	timm012	Oscar		Timmers	Timmers, Oscar	1931.0	2018.0	1957
pres003nach01	De nacht der Girondijnen	pres003	J.		Presser	Presser, J.	1899.0	1970.0	1957
vrie011pano03	Panokko en de witte mensen	vrie011	Anne	de	Vries	Vries, Anne de	1904.0	1964.0	1957
man_002geit02	Geiten	man_002	Herman	de	Man	Man, Herman de	1898.0	1946.0	1940
butn001inde02	In de kankantrie	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1957
dekk007ande01	Het andere	dekk007	Maurits		Dekker	Dekker, Maurits	1896.0	1962.0	1957
vrie049noor01	Noorderzon	vrie049	Theun	de	Vries	Vries, Theun de	1907.0	2005.0	1938
wall006acht01	Achter de spiegel	wall006	J.	van de	Walle	Walle, J. van de	1912.0	2000.0	1958
diek001nooi01	Nooit meer een lampion	diek001	Miep		Diekmann	Diekmann, Miep	1925.0	2017.0	1958
rutt004nove01	Novellen	rutt004	Felix		Rutten	Rutten, Felix	1882.0	1971.0	1958
defr001gehu01	Het gehucht	defr001	August		Defresne	Defresne, August	1893.0	1961.0	1958
butn001spor02	Sportvliegers rond de wereld	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1958
eeml001koge02	Kogels bij het dessert	eeml001	W.H.	van	Eemlandt	Eemlandt, W.H. van	1889.0	1955.0	1954
sluy002nogk01	Nog kans op de hemel	sluy002	Conny		Sluysmans	Sluysmans, Conny	1928.0	1987.0	1958
vrie011pano02	Panokko en de wildernis	vrie011	Anne	de	Vries	Vries, Anne de	1904.0	1964.0	1956
verc002boud02	Boudewijn en Wadilo	verc002	Jan		Vercammen	Vercammen, Jan	1906.0	1984.0	1946
niem008piet01	Pieter Marits. Lotgevallen van een Transvaalse boerenjongen	niem008	August		Niemann	Niemann, August	1839.0	1919.0	1885
wisp002sche01	Scherzando ma non troppo	wisp002	Paul	de	Wispelaere	Wispelaere, Paul de	1928.0	2016.0	1959
drie021basj01	Basja Pataka	drie021	Aleks	de	Drie	Drie, Aleks de	1902.0	1982.0	1959
gijs006scho01	De school van Fontainebleau	gijs006	Marnix		Gijsen	Gijsen, Marnix	1899.0	1984.0	1959
belc001zwer01	De zwerftocht van Belcampo	belc001			Belcampo	Belcampo	1902.0	1990.0	1938
smit015bist01	Bisten en boargers	smit015	Jo		Smit	Smit, Jo	1916.0	1991.0	1959
vent001swar01	Swart pelgrim	vent001	F.A.		Venter	Venter, F.A.	1916.0	1997.0	1952
eijs001paal01	Paal 20	eijs001	Lidy	van	Eijsselsteijn	Eijsselsteijn, Lidy van	1904.0	1986.0	1959
mira002verw01	De verwachting	mira002	Maria		Miranda	Miranda, Maria	1903.0	1985.0	1959
haim001land02	Het landgoed Solitudo	haim001	Paul		Haimon	Haimon, Paul	1913.0	1996.0	1959
andr007vale02	Valentijn	andr007	Hans		Andreus	Andreus, Hans	1926.0	1977.0	1960
diek001padu02	Padu is gek	diek001	Miep		Diekmann	Diekmann, Miep	1925.0	2017.0	1957
dull003scha01	De schaduw van de regen	dull003	Inez	van	Dullemen	Dullemen, Inez van	1925.0	2021.0	1960
fabr005heil01	De heilige paarden	fabr005	Johan		Fabricius	Fabricius, Johan	1899.0	1981.0	1959
jong030jong02	Jonges fan Gaesterlân	jong030	Inne	de	Jong	Jong, Inne de	1894.0	1975.0	1941
terb001cond02	De condottiere en andere verhalen, gevolgd door Le petit chateau	terb001	F.C.		Terborgh	Terborgh, F.C.	1902.0	1981.0	1940
vrie011dago02	Dagoe	vrie011	Anne	de	Vries	Vries, Anne de	1904.0	1964.0	1954
vuyk001geru02	Gerucht en geweld	vuyk001	Beb		Vuyk	Vuyk, Beb	1905.0	1991.0	1959
butn001goud01	Goud in het slangenbos	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1960
butn001aand02	Aan de rand van het Surinaamse oerwoud	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1956
kees001zale01	De zalenman	kees001	Elisabeth		Keesing	Keesing, Elisabeth	1911.0	2003.0	1960
maan003dier01	De dierenhater	maan003	Willem G.	van	Maanen	Maanen, Willem G. van	1920.0	2012.0	1960
maan003taal01	Taal noch teken	maan003	Willem G.	van	Maanen	Maanen, Willem G. van	1920.0	2012.0	1960
butn001pass01	Passagiers voor het oerwoud	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1960
dorp004kind01	Kinderen der eenzame	dorp004	Jo	van	Dorp-Ypma	Dorp-Ypma, Jo van	1908.0	1986.0	1961
arno003joek01	Joeko uit het land van de zon	arno003	Henri		Arnoldus	Arnoldus, Henri	1919.0	2002.0	1961
butn001spor01	Sporen door 't moeras	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1961
koss001moor01	De moord op Arend Zwigt	koss001	Alfred		Kossmann	Kossmann, Alfred	1922.0	1998.0	1951
pill001elis01	Elizabeth	pill001	Filip	de	Pillecyn	Pillecyn, Filip de	1891.0	1962.0	1961
nien007keer01	Keerweer	nien007	C.J.M.		Nienaber	Nienaber, C.J.M.	1918.0	1988.0	1946
fabr005mijn03	Mijn Rosalia	fabr005	Johan		Fabricius	Fabricius, Johan	1899.0	1981.0	1961
robi009tjoe02	Tjoek (onder pseudoniem Vincent Mahieu)	robi009	Tjalie		Robinson	Robinson, Tjalie	1911.0	1974.0	1960
manc006olie01	Olie op de golven	manc006	W.	van	Mancius	Mancius, W. van	1910.0		1961
ree_001onbe01	De onbekende uren	ree_001	Agaath	van	Ree	Ree, Agaath van	1906.0		1961
wall006over01	De overtocht	wall006	J.	van de	Walle	Walle, J. van de	1912.0	2000.0	1962
eyk_001jose01	Josefine	eyk_001	Henriëtte	van	Eyk	Eyk, Henriëtte van	1897.0	1980.0	1962
butn001gift01	Giftige pijlen en stenen bijlen	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1962
butn001nood01	Noodlanding in de groene hel	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1962
eeml001rube02	Een Rubens op drift	eeml001	W.H.	van	Eemlandt	Eemlandt, W.H. van	1889.0	1955.0	1953
eeml001scha02	Schatgravers aan de Amstel	eeml001	W.H.	van	Eemlandt	Eemlandt, W.H. van	1889.0	1955.0	1954
kool009scho01	Een schot in de lucht	kool009	Anton		Koolhaas	Koolhaas, Anton	1912.0	1992.0	1962
du_p001land01	Het land van herkomst	du_p001	E.	du	Perron	Perron, E. du	1899.0	1940.0	1935
mars005vijf02	Vijf versies van 'Vera'	mars005	H.		Marsman	Marsman, H.	1899.0	1940.0	1931
blij001plan01	Het planetarium van Otze Otzinga	blij001	Rein		Blijstra	Blijstra, Rein	1901.0	1975.0	1962
clae004name01	Namen 1914	clae004	Ernest		Claes	Claes, Ernest	1885.0	1968.0	1919
uyld001klei01	De kleine uitvinding van oom Tob	uyld001	Erik		Uyldert	Uyldert, Erik			1962
camp014wier02	Wier	camp014	Jan		Campert	Campert, Jan	1902.0	1943.0	1935
