ti_id	titel	jaar	druk	categorie	voornaam	voorvoegsel	achternaam	uitgever	plaats_van_uitgave	cc_land	genre	geplaatst	link naar DBNL.org	author_id	year_start	year_end	year_precision	decade_start	decade_end	is_anonymous	no_author_id	is_magazine	is_prose	reprint_id	orig_jaar	best_jaar	Naam	Volledige voornaam	Personalia	active_start	active_end	dob_string	dob_location	dob_day	dob_month	dob_year	dob_century	dod_string	dod_location	dod_day	dod_month	dod_year	dod_century
hase001tela01	Te laat	1838	1ste druk	werk	Betsy		Hasebroek	Erven F. Bohn	Haarlem	nl	proza	hase001tela01_01	https://www.dbnl.org/tekst/hase001tela01_01	hase001	1838	1838	exact	1830	1830	False	False	False	True			1838	Hasebroek, Betsy	[Elisabeth Johanna]	(Leiden 4 april 1811 - Amersfoort 12 september 1887)	1838	1840	Leiden 4 april 1811	Leiden	4.0	4.0	1811.0	19.0	Amersfoort 12 september 1887	Amersfoort	12.0	9.0	1887.0	19.0
lenn006onze02	Onze voorouders in verschillende taferelen geschetst. Deel 2. Chariëtto. De Saxische weezen. De Friezen te Rome	1839	1ste druk	werk	Jacob	van	Lennep			nl	proza	lenn006onze02_01	https://www.dbnl.org/tekst/lenn006onze02_01	lenn006	1839	1839	exact	1830	1830	False	False	False	True			1839	Lennep, Jacob van		(Amsterdam 24 maart 1802 - Oosterbeek 25 augustus 1868)	1833	1886	Amsterdam 24 maart 1802	Amsterdam	24.0	3.0	1802.0	19.0	Oosterbeek 25 augustus 1868	Oosterbeek	25.0	8.0	1868.0	19.0
cour005robe01	Robert de Vries. Historisch tafereel uit de XIe eeuw	1839	1ste druk	werk	J.B.		Courtmans	D.J. Vanderhaeghen-Hulin	Gent	be	proza	cour005robe01_01	https://www.dbnl.org/tekst/cour005robe01_01	cour005	1839	1839	exact	1830	1830	False	False	False	True			1839	Courtmans, J.B.	[Jan Baptist]	(Berlare 11 april 1811 - Lier 2 juni 1856)	1839	1839	Berlare 11 april 1811	Berlare	11.0	4.0	1811.0	19.0	Lier 2 juni 1856	Lier	2.0	6.0	1856.0	19.0
joly002sieg01	Siége de Maestricht, sous Alexandre Farnèse, duc de Parma, en 1579	1840	1ste druk	werk	Victor		Joly	Bury-Lefebvre	Maestricht	nl	proza	joly002sieg01_01	https://www.dbnl.org/tekst/joly002sieg01_01	joly002	1840	1840	exact	1840	1840	False	False	False	True			1840	Joly, Victor	[Vincent]	(Brussel 1811 - Elsene  1870)	1840	1840	Brussel 1811	Brussel			1811.0	19.0	Elsene  1870	Elsene 			1870.0	19.0
hase001twee01	Twee vrouwen	1840	1ste druk	werk	Betsy		Hasebroek			nl	proza	hase001twee01_01	https://www.dbnl.org/tekst/hase001twee01_01	hase001	1840	1840	exact	1840	1840	False	False	False	True			1840	Hasebroek, Betsy	[Elisabeth Johanna]	(Leiden 4 april 1811 - Amersfoort 12 september 1887)	1838	1840	Leiden 4 april 1811	Leiden	4.0	4.0	1811.0	19.0	Amersfoort 12 september 1887	Amersfoort	12.0	9.0	1887.0	19.0
bosb002huis01	Het huis Lauernesse	1840	1ste druk	werk	A.L.G.		Bosboom-Toussaint	Beijerinck	Amsterdam	nl	proza	bosb002huis01_01	https://www.dbnl.org/tekst/bosb002huis01_01	bosb002	1840	1840	exact	1840	1840	False	False	False	True			1840	Bosboom-Toussaint, A.L.G.	[Anna Louisa Geertruida]	(Alkmaar 16 september 1812 - Den Haag 13 april 1886)	1837	1882	Alkmaar 16 september 1812	Alkmaar	16.0	9.0	1812.0	19.0	Den Haag 13 april 1886	Den Haag	13.0	4.0	1886.0	19.0
lenn006lotg01	De lotgevallen van Ferdinand Huyck	1840	1ste druk	werk	Jacob	van	Lennep	Meijer Warnars	Amsterdam	nl	proza	lenn006lotg01_01	https://www.dbnl.org/tekst/lenn006lotg01_01	lenn006	1840	1840	exact	1840	1840	False	False	False	True			1840	Lennep, Jacob van		(Amsterdam 24 maart 1802 - Oosterbeek 25 augustus 1868)	1833	1886	Amsterdam 24 maart 1802	Amsterdam	24.0	3.0	1802.0	19.0	Oosterbeek 25 augustus 1868	Oosterbeek	25.0	8.0	1868.0	19.0
neuf002acht01	Acht oorspronkelijk Nederduitsche verhalen voor de jeugd	1840	1ste druk	werk	Margaretha Jacoba	de	Neufville	Ten Brink & de Vries	Amsterdam	nl	proza	neuf002acht01_01	https://www.dbnl.org/tekst/neuf002acht01_01	neuf002	1840	1840	exact	1840	1840	False	False	False	True			1840	Neufville, Margaretha Jacoba de	[Margaretha Jacoba]	(Amsterdam 6 februari 1775 - Haarlem 15 juli 1856)	1824	1840	Amsterdam 6 februari 1775	Amsterdam	6.0	2.0	1775.0	18.0	Haarlem 15 juli 1856	Haarlem	15.0	7.0	1856.0	19.0
lenn006onze03	Onze voorouders in verschillende taferelen geschetst. Deel 3. De koorknaap. De Hunenborg	1841	1ste druk	werk	Jacob	van	Lennep			nl	proza	lenn006onze03_01	https://www.dbnl.org/tekst/lenn006onze03_01	lenn006	1841	1841	exact	1840	1840	False	False	False	True			1841	Lennep, Jacob van		(Amsterdam 24 maart 1802 - Oosterbeek 25 augustus 1868)	1833	1886	Amsterdam 24 maart 1802	Amsterdam	24.0	3.0	1802.0	19.0	Oosterbeek 25 augustus 1868	Oosterbeek	25.0	8.0	1868.0	19.0
rons001kapi01	Kapitein Blommaert of De Boschgeuzen te Audenaerde 1566-1572	1841	1ste druk	werk	Joseph		Ronsse	Z.n.	Audenaerde	be	proza	rons001kapi01_01	https://www.dbnl.org/tekst/rons001kapi01_01	rons001	1841	1841	exact	1840	1840	False	False	False	True			1841	Ronsse, Joseph		(Oudenaarde 5 februari 1806 - Dendermonde 29 april 1862)	1841	1845	Oudenaarde 5 februari 1806	Oudenaarde	5.0	2.0	1806.0	19.0	Dendermonde 29 april 1862	Dendermonde	29.0	4.0	1862.0	19.0
rons001pedr01	Pedro en Blondina	1842	1ste druk	werk	Joseph		Ronsse		Audenerde	be	proza	rons001pedr01_01	https://www.dbnl.org/tekst/rons001pedr01_01	rons001	1842	1842	exact	1840	1840	False	False	False	True			1842	Ronsse, Joseph		(Oudenaarde 5 februari 1806 - Dendermonde 29 april 1862)	1841	1845	Oudenaarde 5 februari 1806	Oudenaarde	5.0	2.0	1806.0	19.0	Dendermonde 29 april 1862	Dendermonde	29.0	4.0	1862.0	19.0
gijs016will01	Willem van Bergen, student aan de Leydsche hoogeschool	1842	1ste druk	werk	A.		Gijsberti Hodenpijl	Gebhard	Leyden	nl	proza	gijs016will01_01	https://www.dbnl.org/tekst/gijs016will01_01	gijs016	1842	1842	exact	1840	1840	False	False	False	True			1842	Gijsberti Hodenpijl, A.	[Anthony]	(1809 -   1854)	1842	1842	1809				1809.0	19.0	1854				1854.0	19.0
lenn006onze04	Onze voorouders in verschillende taferelen geschetst. Deel 4. De gestoorde bruiloft. Ulrich de zanger. De Friesche bouwmeester. De bedevaartganger	1842	1ste druk	werk	Jacob	van	Lennep			nl	proza	lenn006onze04_01	https://www.dbnl.org/tekst/lenn006onze04_01	lenn006	1842	1842	exact	1840	1840	False	False	False	True			1842	Lennep, Jacob van		(Amsterdam 24 maart 1802 - Oosterbeek 25 augustus 1868)	1833	1886	Amsterdam 24 maart 1802	Amsterdam	24.0	3.0	1802.0	19.0	Oosterbeek 25 augustus 1868	Oosterbeek	25.0	8.0	1868.0	19.0
cler026baud01	Baudewyn en Avezoeta, of Vryheydsliefde en godsdienst	1842	1ste druk	werk	Jacob Lodewijk	de	Clercq	C.J. Vanryckegem	Gent	be	proza	cler026baud01_01	https://www.dbnl.org/tekst/cler026baud01_01	cler026	1842	1842	exact	1840	1840	False	False	False	True			1842	Clercq, Jacob Lodewijk de		(?(19de eeuw) -   ?)	1842	1842	?(19de eeuw)					19.0	?					
laet002huis01	Het huis van Wesenbeke	1842	1ste druk	werk	J.A.	de	Laet		Antwerpen	be	proza	laet002huis01_01	https://www.dbnl.org/tekst/laet002huis01_01	laet002	1842	1842	exact	1840	1840	False	False	False	True			1842	Laet, J.A. de	[Jan Jacob Alfried]	(Antwerpen 13 december 1815 - Antwerpen 22 april 1891)	1842	1842	Antwerpen 13 december 1815	Antwerpen	13.0	12.0	1815.0	19.0	Antwerpen 22 april 1891	Antwerpen	22.0	4.0	1891.0	19.0
bosb002kroo01	Eene kroon voor Karel den Stouten	1842	1ste druk	werk	A.L.G.		Bosboom-Toussaint	P.N. van Kampen	Amsterdam	nl	proza	bosb002kroo01_01	https://www.dbnl.org/tekst/bosb002kroo01_01	bosb002	1842	1842	exact	1840	1840	False	False	False	True			1842	Bosboom-Toussaint, A.L.G.	[Anna Louisa Geertruida]	(Alkmaar 16 september 1812 - Den Haag 13 april 1886)	1837	1882	Alkmaar 16 september 1812	Alkmaar	16.0	9.0	1812.0	19.0	Den Haag 13 april 1886	Den Haag	13.0	4.0	1886.0	19.0
slee003kron02	Kronyken der straten van Antwerpen. Deel 2	1843	1ste druk	werk	Domien		Sleeckx	Karel Oberts	Antwerpen	be	proza	slee003kron02_01	https://www.dbnl.org/tekst/slee003kron02_01	slee003	1843	1843	exact	1840	1840	False	False	False	True			1843	Sleeckx, Domien	[Jan Lambrecht Domien]	(Antwerpen 2 februari 1818 - Luik 13 oktober 1901)	1843	1903	Antwerpen 2 februari 1818	Antwerpen	2.0	2.0	1818.0	19.0	Luik 13 oktober 1901	Luik	13.0	10.0	1901.0	20.0
slee003kron03	Kronyken der straten van Antwerpen. Deel 3	1843	1ste druk	werk	Domien		Sleeckx	Karel Oberts	Antwerpen	be	proza	slee003kron03_01	https://www.dbnl.org/tekst/slee003kron03_01	slee003	1843	1843	exact	1840	1840	False	False	False	True			1843	Sleeckx, Domien	[Jan Lambrecht Domien]	(Antwerpen 2 februari 1818 - Luik 13 oktober 1901)	1843	1903	Antwerpen 2 februari 1818	Antwerpen	2.0	2.0	1818.0	19.0	Luik 13 oktober 1901	Luik	13.0	10.0	1901.0	20.0
slee003kron01	Kronyken der straten van Antwerpen. Deel 1	1843	1ste druk	werk	Domien		Sleeckx	Karel Oberts	Antwerpen	be	proza	slee003kron01_01	https://www.dbnl.org/tekst/slee003kron01_01	slee003	1843	1843	exact	1840	1840	False	False	False	True			1843	Sleeckx, Domien	[Jan Lambrecht Domien]	(Antwerpen 2 februari 1818 - Luik 13 oktober 1901)	1843	1903	Antwerpen 2 februari 1818	Antwerpen	2.0	2.0	1818.0	19.0	Luik 13 oktober 1901	Luik	13.0	10.0	1901.0	20.0
nole004reis01	Een reisje in het noorde	1843	1ste druk	werk	Joannes		Nolet de Brauwere van Steeland	Vanlinthout en Vanderzande/H. Aewerdonk	Leuven / Rotterdam	vn	proza	nole004reis01_01	https://www.dbnl.org/tekst/nole004reis01_01	nole004	1843	1843	exact	1840	1840	False	False	False	True			1843	Nolet de Brauwere van Steeland, Joannes	[Joannes Carolus Hubertus]	(Rotterdam 23 februari 1815 - Vilvoorde 21 juni 1888)	1843	1843	Rotterdam 23 februari 1815	Rotterdam	23.0	2.0	1815.0	19.0	Vilvoorde 21 juni 1888	Vilvoorde	21.0	6.0	1888.0	19.0
bosb002vers01	Verspreide verhalen	1843	1ste druk	werk	A.L.G.		Bosboom-Toussaint	G.J.A. Beijerinck	Amsterdam	nl	proza	bosb002vers01_01	https://www.dbnl.org/tekst/bosb002vers01_01	bosb002	1837	1840	exact	1840	1840	False	False	False	True	bosb002vers01	1837-1840	1837-1840	Bosboom-Toussaint, A.L.G.	[Anna Louisa Geertruida]	(Alkmaar 16 september 1812 - Den Haag 13 april 1886)	1837	1882	Alkmaar 16 september 1812	Alkmaar	16.0	9.0	1812.0	19.0	Den Haag 13 april 1886	Den Haag	13.0	4.0	1886.0	19.0
lenn006onze05	Onze voorouders in verschillende taferelen geschetst. Deel 5. De reisgenooten	1844	1ste druk	werk	Jacob	van	Lennep			nl	proza	lenn006onze05_01	https://www.dbnl.org/tekst/lenn006onze05_01	lenn006	1844	1844	exact	1840	1840	False	False	False	True			1844	Lennep, Jacob van		(Amsterdam 24 maart 1802 - Oosterbeek 25 augustus 1868)	1833	1886	Amsterdam 24 maart 1802	Amsterdam	24.0	3.0	1802.0	19.0	Oosterbeek 25 augustus 1868	Oosterbeek	25.0	8.0	1868.0	19.0
bosb002xime01	Ximenes. Alba. Orsini. Drie novellen uit Spanje. Deel 1	1844	1ste druk	werk	A.L.G.		Bosboom-Toussaint	P.N. van Kampen	Amsterdam	nl	proza	bosb002xime01_01	https://www.dbnl.org/tekst/bosb002xime01_01	bosb002	1844	1844	exact	1840	1840	False	False	False	True			1844	Bosboom-Toussaint, A.L.G.	[Anna Louisa Geertruida]	(Alkmaar 16 september 1812 - Den Haag 13 april 1886)	1837	1882	Alkmaar 16 september 1812	Alkmaar	16.0	9.0	1812.0	19.0	Den Haag 13 april 1886	Den Haag	13.0	4.0	1886.0	19.0
bosb002xime02	Ximenes. Alba. Orsini. Drie novellen uit Spanje. Deel 2	1844	1ste druk	werk	A.L.G.		Bosboom-Toussaint	P.N. van Kampen	Amsterdam	nl	proza	bosb002xime02_01	https://www.dbnl.org/tekst/bosb002xime02_01	bosb002	1844	1844	exact	1840	1840	False	False	False	True			1844	Bosboom-Toussaint, A.L.G.	[Anna Louisa Geertruida]	(Alkmaar 16 september 1812 - Den Haag 13 april 1886)	1837	1882	Alkmaar 16 september 1812	Alkmaar	16.0	9.0	1812.0	19.0	Den Haag 13 april 1886	Den Haag	13.0	4.0	1886.0	19.0
ecre001bokk01	De bokkenryders in het land van Valkenberg	1845	1ste druk	werk	Pieter		Ecrevisse	Greuse	Brussel	be	proza	ecre001bokk01_01	https://www.dbnl.org/tekst/ecre001bokk01_01	ecre001	1845	1845	exact	1840	1840	False	False	False	True			1845	Ecrevisse, Pieter		(Obbicht, bij Sittard 3 juni 1804 - Eeklo 16 december 1879)	1845	1889	Obbicht, bij Sittard 3 juni 1804	Obbicht, bij Sittard	3.0	6.0	1804.0	19.0	Eeklo 16 december 1879	Eeklo	16.0	12.0	1879.0	19.0
loos005zede03	Zedelijke verhalen	1845	3de druk	herdruk	Adriaan		Loosjes	Wed. A. Loosjes Pz.	Haarlem	nl	proza	loos005zede03_01	https://www.dbnl.org/tekst/loos005zede03_01	loos005	1805	1805	exact	1840	1840	False	False	False	True	loos005zede03	1805-1805	1805-1805	Loosjes, Adriaan		(Den Hoorn (Texel) 13 mei 1761 - Haarlem 28 februari 1818)	1805	1816	Den Hoorn (Texel) 13 mei 1761	Den Hoorn (Texel)	13.0	5.0	1761.0	18.0	Haarlem 28 februari 1818	Haarlem	28.0	2.0	1818.0	19.0
rons001arno02	Arnold van Schoorisse, episode uit den opstand der Gentenaers (1382-1385). Deel 2	1845	1ste druk	werk	Joseph		Ronsse	Drukkery van Gommar de Vos	Audenaerde	nl	proza	rons001arno02_01	https://www.dbnl.org/tekst/rons001arno02_01	rons001	1845	1845	exact	1840	1840	False	False	False	True			1845	Ronsse, Joseph		(Oudenaarde 5 februari 1806 - Dendermonde 29 april 1862)	1841	1845	Oudenaarde 5 februari 1806	Oudenaarde	5.0	2.0	1806.0	19.0	Dendermonde 29 april 1862	Dendermonde	29.0	4.0	1862.0	19.0
rons001arno03	Arnold van Schoorisse, episode uit den opstand der Gentenaers (1382-1385). Deel 3	1845	1ste druk	werk	Joseph		Ronsse	Drukkery van Gommar de Vos	Audenaerde	nl	proza	rons001arno03_01	https://www.dbnl.org/tekst/rons001arno03_01	rons001	1845	1845	exact	1840	1840	False	False	False	True			1845	Ronsse, Joseph		(Oudenaarde 5 februari 1806 - Dendermonde 29 april 1862)	1841	1845	Oudenaarde 5 februari 1806	Oudenaarde	5.0	2.0	1806.0	19.0	Dendermonde 29 april 1862	Dendermonde	29.0	4.0	1862.0	19.0
rons001arno04	Arnold van Schoorisse, episode uit den opstand der Gentenaers (1382-1385). Deel 4	1845	1ste druk	werk	Joseph		Ronsse	Drukkery van Gommar de Vos	Audenaerde	nl	proza	rons001arno04_01	https://www.dbnl.org/tekst/rons001arno04_01	rons001	1845	1845	exact	1840	1840	False	False	False	True			1845	Ronsse, Joseph		(Oudenaarde 5 februari 1806 - Dendermonde 29 april 1862)	1841	1845	Oudenaarde 5 februari 1806	Oudenaarde	5.0	2.0	1806.0	19.0	Dendermonde 29 april 1862	Dendermonde	29.0	4.0	1862.0	19.0
rons001arno01	Arnold van Schoorisse, episode uit den opstand der Gentenaers (1382-1385). Deel 1	1845	1ste druk	werk	Joseph		Ronsse		Audenaerde	be	proza	rons001arno01_01	https://www.dbnl.org/tekst/rons001arno01_01	rons001	1845	1845	exact	1840	1840	False	False	False	True			1845	Ronsse, Joseph		(Oudenaarde 5 februari 1806 - Dendermonde 29 april 1862)	1841	1845	Oudenaarde 5 februari 1806	Oudenaarde	5.0	2.0	1806.0	19.0	Dendermonde 29 april 1862	Dendermonde	29.0	4.0	1862.0	19.0
bosb002graa02	De graaf van Leycester in Nederland (2 delen)	1845-1846	1ste druk	werk	A.L.G.		Bosboom-Toussaint	Beijerinck	Amsterdam	nl	proza	bosb002graa02_01	https://www.dbnl.org/tekst/bosb002graa02_01	bosb002	1845	1846	exact	1840	1840	False	False	False	True			1845-1846	Bosboom-Toussaint, A.L.G.	[Anna Louisa Geertruida]	(Alkmaar 16 september 1812 - Den Haag 13 april 1886)	1837	1882	Alkmaar 16 september 1812	Alkmaar	16.0	9.0	1812.0	19.0	Den Haag 13 april 1886	Den Haag	13.0	4.0	1886.0	19.0
cons001avon01	Avondstonden	1846	1ste druk	werk	Hendrik		Conscience	Buschmann	Antwerpen	be	proza	cons001avon01_01	https://www.dbnl.org/tekst/cons001avon01_01	cons001	1846	1846	exact	1840	1840	False	False	False	True			1846	Conscience, Hendrik		(Antwerpen 3 december 1812 - Brussel 10 september 1883)	1837	1853	Antwerpen 3 december 1812	Antwerpen	3.0	12.0	1812.0	19.0	Brussel 10 september 1883	Brussel	10.0	9.0	1883.0	19.0
knep001verh01	Verhalen	1846	1ste druk	werk	Johannes		Kneppelhout	J.L. van der Vliet	Den Haag	nl	proza	knep001verh01_01	https://www.dbnl.org/tekst/knep001verh01_01	knep001	1846	1846	exact	1840	1840	False	False	False	True			1846	Kneppelhout, Johannes	[Johannes]	(Leiden 8 januari 1814 - Oosterbeek 8 november 1885)	1846	1846	Leiden 8 januari 1814	Leiden	8.0	1.0	1814.0	19.0	Oosterbeek 8 november 1885	Oosterbeek	8.0	11.0	1885.0	19.0
limb006lees01	Het leesgezelschap te Diepenbeek	1847	1ste druk	werk	P.	van	Limburg Brouwer	Van Boekeren	Groningen	nl	proza	limb006lees01_01	https://www.dbnl.org/tekst/limb006lees01_01	limb006	1847	1847	exact	1840	1840	False	False	False	True			1847	Limburg Brouwer, P. van	[Petrus]	(Dordrecht 20 september 1795 - Groningen 21 juni 1847)	1847	1847	Dordrecht 20 september 1795	Dordrecht	20.0	9.0	1795.0	18.0	Groningen 21 juni 1847	Groningen	21.0	6.0	1847.0	19.0
boek013arno01	Arnold van Rummen	1847	1ste druk	werk	Caspar Hendrik	van	Boekel		Gent	be	proza	boek013arno01_01	https://www.dbnl.org/tekst/boek013arno01_01	boek013	1847	1847	exact	1840	1840	False	False	False	True			1847	Boekel, Caspar Hendrik van		(Grave 25 mei 1811 - Gent 14 januari 1876)	1847	1847	Grave 25 mei 1811	Grave	25.0	5.0	1811.0	19.0	Gent 14 januari 1876	Gent	14.0	1.0	1876.0	19.0
gerr002zoon01	Zoon des volks	1847	1ste druk	werk	Lodewijk		Gerrits			be	proza	gerr002zoon01_01	https://www.dbnl.org/tekst/gerr002zoon01_01	gerr002	1847	1847	exact	1840	1840	False	False	False	True			1847	Gerrits, Lodewijk		(Antwerpen 13 augustus 1827 - Antwerpen 17 augustus 1873)	1847	1857	Antwerpen 13 augustus 1827	Antwerpen	13.0	8.0	1827.0	19.0	Antwerpen 17 augustus 1873	Antwerpen	17.0	8.0	1873.0	19.0
zett001bern01	Bernhart de Laet	1847	1ste druk	werk	Eugeen		Zetternam		Gent [etc.]	be	proza	zett001bern01_01	https://www.dbnl.org/tekst/zett001bern01_01	zett001	1847	1847	exact	1840	1840	False	False	False	True			1847	Zetternam, Eugeen		(Antwerpen 4 april 1826 - Antwerpen 10 oktober 1855)	1847	1852	Antwerpen 4 april 1826	Antwerpen	4.0	4.0	1826.0	19.0	Antwerpen 10 oktober 1855	Antwerpen	10.0	10.0	1855.0	19.0
zett001voor01	Voor twee centen minder	1847	1ste druk	werk	Eugeen		Zetternam	J.-E. Buschmann	Antwerpen	be	proza	zett001voor01_01	https://www.dbnl.org/tekst/zett001voor01_01	zett001	1847	1847	exact	1840	1840	False	False	False	True			1847	Zetternam, Eugeen		(Antwerpen 4 april 1826 - Antwerpen 10 oktober 1855)	1847	1852	Antwerpen 4 april 1826	Antwerpen	4.0	4.0	1826.0	19.0	Antwerpen 10 oktober 1855	Antwerpen	10.0	10.0	1855.0	19.0
zett001mijn01	Mijnheer Luchtervelde	1848	1ste druk	werk	Eugeen		Zetternam		Antwerpen	be	proza	zett001mijn01_01	https://www.dbnl.org/tekst/zett001mijn01_01	zett001	1848	1848	exact	1840	1840	False	False	False	True			1848	Zetternam, Eugeen		(Antwerpen 4 april 1826 - Antwerpen 10 oktober 1855)	1847	1852	Antwerpen 4 april 1826	Antwerpen	4.0	4.0	1826.0	19.0	Antwerpen 10 oktober 1855	Antwerpen	10.0	10.0	1855.0	19.0
zett001toov01	De tooverdoos	1848	1ste druk	werk	Eugeen		Zetternam	J.-E. Buschmann	Antwerpen	be	proza	zett001toov01_01	https://www.dbnl.org/tekst/zett001toov01_01	zett001	1848	1848	exact	1840	1840	False	False	False	True			1848	Zetternam, Eugeen		(Antwerpen 4 april 1826 - Antwerpen 10 oktober 1855)	1847	1852	Antwerpen 4 april 1826	Antwerpen	4.0	4.0	1826.0	19.0	Antwerpen 10 oktober 1855	Antwerpen	10.0	10.0	1855.0	19.0
kerc007ziel01	Ziel en lichaem	1848	1ste druk	werk	Pieter Frans	van	Kerckhoven		Antwerpen	be	proza	kerc007ziel01_01	https://www.dbnl.org/tekst/kerc007ziel01_01	kerc007	1848	1848	exact	1840	1840	False	False	False	True			1848	Kerckhoven, Pieter Frans van		(Antwerpen 10 november 1818 - Antwerpen 1 augustus 1857)	1848	1890	Antwerpen 10 november 1818	Antwerpen	10.0	11.0	1818.0	19.0	Antwerpen 1 augustus 1857	Antwerpen	1.0	8.0	1857.0	19.0
bosb002huis02	Het huis Honselaarsdijk in 1638. Deel 1	1849	1ste druk	werk	A.L.G.		Bosboom-Toussaint	P. Kraaij junior	Amsterdam	nl	proza	bosb002huis02_01	https://www.dbnl.org/tekst/bosb002huis02_01	bosb002	1849	1849	exact	1840	1840	False	False	False	True			1849	Bosboom-Toussaint, A.L.G.	[Anna Louisa Geertruida]	(Alkmaar 16 september 1812 - Den Haag 13 april 1886)	1837	1882	Alkmaar 16 september 1812	Alkmaar	16.0	9.0	1812.0	19.0	Den Haag 13 april 1886	Den Haag	13.0	4.0	1886.0	19.0
bosb002huis08	Het huis Honselaarsdijk in 1638. Deel 2	1849	1ste druk	werk	A.L.G.		Bosboom-Toussaint	P. Kraaij junior	Amsterdam	nl	proza	bosb002huis08_01	https://www.dbnl.org/tekst/bosb002huis08_01	bosb002	1849	1849	exact	1840	1840	False	False	False	True			1849	Bosboom-Toussaint, A.L.G.	[Anna Louisa Geertruida]	(Alkmaar 16 september 1812 - Den Haag 13 april 1886)	1837	1882	Alkmaar 16 september 1812	Alkmaar	16.0	9.0	1812.0	19.0	Den Haag 13 april 1886	Den Haag	13.0	4.0	1886.0	19.0
calc002uitv01	Uit verre landen en van nabij (onder pseudoniem Elise)	1850	1ste druk	werk	Elise	van	Calcar	G.W. Tielkemeijer	Amsterdam	nl	proza	calc002uitv01_01	https://www.dbnl.org/tekst/calc002uitv01_01	calc002	1850	1850	exact	1850	1850	False	False	False	True			1850	Calcar, Elise van	[Eliza Carolina Ferdinanda]	(Amsterdam 19 november 1822 - Den Haag 13 juli 1904)	1850	1875	Amsterdam 19 november 1822	Amsterdam	19.0	11.0	1822.0	19.0	Den Haag 13 juli 1904	Den Haag	13.0	7.0	1904.0	20.0
cons001baes01	Baes Gansendonck	1850	1ste druk	werk	Hendrik		Conscience	Kiessling, Comp	Brussel/Leipzig	be	proza	cons001baes01_01	https://www.dbnl.org/tekst/cons001baes01_01	cons001	1850	1850	exact	1850	1850	False	False	False	True			1850	Conscience, Hendrik		(Antwerpen 3 december 1812 - Brussel 10 september 1883)	1837	1853	Antwerpen 3 december 1812	Antwerpen	3.0	12.0	1812.0	19.0	Brussel 10 september 1883	Brussel	10.0	9.0	1883.0	19.0
cons001lote01	De loteling	1850	1ste druk	werk	Hendrik		Conscience	Buschmann	Antwerpen	be	proza	cons001lote01_01	https://www.dbnl.org/tekst/cons001lote01_01	cons001	1850	1850	exact	1850	1850	False	False	False	True			1850	Conscience, Hendrik		(Antwerpen 3 december 1812 - Brussel 10 september 1883)	1837	1853	Antwerpen 3 december 1812	Antwerpen	3.0	12.0	1812.0	19.0	Brussel 10 september 1883	Brussel	10.0	9.0	1883.0	19.0
lenn006eliz01	Elizabeth Musch (3 delen)	1850-1851	1ste druk	werk	Jacob	van	Lennep	Meijer Warnars	Amsterdam	nl	proza	lenn006eliz01_01	https://www.dbnl.org/tekst/lenn006eliz01_01	lenn006	1850	1851	exact	1850	1850	False	False	False	True			1850-1851	Lennep, Jacob van		(Amsterdam 24 maart 1802 - Oosterbeek 25 augustus 1868)	1833	1886	Amsterdam 24 maart 1802	Amsterdam	24.0	3.0	1802.0	19.0	Oosterbeek 25 augustus 1868	Oosterbeek	25.0	8.0	1868.0	19.0
kerc007lief01	Liefde	1851	1ste druk	werk	Pieter Frans	van	Kerckhoven		Antwerpen	be	proza	kerc007lief01_01	https://www.dbnl.org/tekst/kerc007lief01_01	kerc007	1851	1851	exact	1850	1850	False	False	False	True			1851	Kerckhoven, Pieter Frans van		(Antwerpen 10 november 1818 - Antwerpen 1 augustus 1857)	1848	1890	Antwerpen 10 november 1818	Antwerpen	10.0	11.0	1818.0	19.0	Antwerpen 1 augustus 1857	Antwerpen	1.0	8.0	1857.0	19.0
snie001arme01	De arme schoolmeester	1851	1ste druk	werk	August		Snieders	Van Dieren	Antwerpen	be	proza	snie001arme01_01	https://www.dbnl.org/tekst/snie001arme01_01	snie001	1851	1851	exact	1850	1850	False	False	False	True			1851	Snieders, August		(Bladel 8 mei 1825 - Borgerhout 19 november 1904)	1851	1931	Bladel 8 mei 1825	Bladel	8.0	5.0	1825.0	19.0	Borgerhout 19 november 1904	Borgerhout	19.0	11.0	1904.0	20.0
poul005unfe01	Un festival en 1851 ou L'amour et la musique	1851	1ste druk	werk	Jules	de	Poully	H. Bury	Maestricht	nl	proza	poul005unfe01_01	https://www.dbnl.org/tekst/poul005unfe01_01	poul005	1851	1851	exact	1850	1850	False	False	False	True			1851	Poully, Jules de		(1804 -   na 1863)	1851	1851	1804				1804.0	19.0	na 1863	na			1863.0	19.0
poul005lorp01	L'orpheline de Maestricht. Épisode de la révolution de 1830 (2 delen)	1851	1ste druk	werk	Jules	de	Poully	Bury-Lefebvre	Maestricht	nl	proza	poul005lorp01_01	https://www.dbnl.org/tekst/poul005lorp01_01	poul005	1851	1851	exact	1850	1850	False	False	False	True			1851	Poully, Jules de		(1804 -   na 1863)	1851	1851	1804				1804.0	19.0	na 1863	na			1863.0	19.0
