ti_id	titel	jaar	druk	categorie	voornaam	voorvoegsel	achternaam	uitgever	plaats_van_uitgave	cc_land	genre	geplaatst	link naar DBNL.org	author_id	year_start	year_end	year_precision	decade_start	decade_end	is_anonymous	no_author_id	is_magazine	is_prose
gerr002oude01	De oude Belgen. Deel 1	1854	1ste druk	werk	Lodewijk		Gerrits			be	proza	gerr002oude01_01	https://www.dbnl.org/tekst/gerr002oude01_01	gerr002	1854	1854	exact	1850	1850	False	False	False	True
dumo005anna01	Anna. Eene ware geschiedenis uit de volksklas	1854	1ste druk	werk	Christiaan Peter		Dumont	Eug. Vanderhaeghen	Gent	be	proza	dumo005anna01_01	https://www.dbnl.org/tekst/dumo005anna01_01	dumo005	1854	1854	exact	1850	1850	False	False	False	True
snie001bloe01	Het bloemengraf	1855	1ste druk	werk	August		Snieders	J.P. Van Dieren	Antwerpen	be	proza	snie001bloe01_01	https://www.dbnl.org/tekst/snie001bloe01_01	snie001	1855	1855	exact	1850	1850	False	False	False	True
bosb002gide06	Gideon Florensz. Deel 2	1855	?	herdruk	A.L.G.		Bosboom-Toussaint			nl	proza	bosb002gide06_01	https://www.dbnl.org/tekst/bosb002gide06_01	bosb002	1855	1855	exact	1850	1850	False	False	False	True
delc002geld01	Geld of liefde	1855	1ste druk	werk	Désiré		Delcroix	Korn. Verbruggen / P.J. Geiregat / M.H. Binger en Zonen	Brussel / Gent / Amsterdam	vn	proza	delc002geld01_01	https://www.dbnl.org/tekst/delc002geld01_01	delc002	1855	1855	exact	1850	1850	False	False	False	True
rott005doch01	De dochter des visschers	1855	1ste druk	werk	Jan Baptist Antoon	van	Rotterdam		Gent	be	proza	rott005doch01_01	https://www.dbnl.org/tekst/rott005doch01_01	rott005	1855	1855	exact	1850	1850	False	False	False	True
slee003ontm01	Ontmoetingen	1855	1ste druk	werk	Domien		Sleeckx	J.S. van Doosselaere		be	proza	slee003ontm01_01	https://www.dbnl.org/tekst/slee003ontm01_01	slee003	1855	1855	exact	1850	1850	False	False	False	True
snie001gast02	De gasthuisnon. Deel 2	1855	1ste druk	werk	August		Snieders			nl	proza	snie001gast02_01	https://www.dbnl.org/tekst/snie001gast02_01	snie001	1855	1855	exact	1850	1850	False	False	False	True
bosb002gide05	Gideon Florensz. Deel 1	1855	?	herdruk	A.L.G.		Bosboom-Toussaint			nl	proza	bosb002gide05_01	https://www.dbnl.org/tekst/bosb002gide05_01	bosb002	1855	1855	exact	1850	1850	False	False	False	True
snie001gast01	De gasthuisnon. Deel 1	1855	1ste druk	werk	August		Snieders			nl	proza	snie001gast01_01	https://www.dbnl.org/tekst/snie001gast01_01	snie001	1855	1855	exact	1850	1850	False	False	False	True
snie002mees01	De meesterknecht	1855	1ste druk	werk	Jan Renier		Snieders	Van Dieren	Antwerpen	be	proza	snie002mees01_01	https://www.dbnl.org/tekst/snie002mees01_01	snie002	1855	1855	exact	1850	1850	False	False	False	True
koet003vers01	Verspreide kinderverhalen	1855	1ste druk	werk	C.E.	van	Koetsveld	S.E. van Nooten	Schoonhoven	nl	proza	koet003vers01_01	https://www.dbnl.org/tekst/koet003vers01_01	koet003	1855	1855	exact	1850	1850	False	False	False	True
crem001betu01	Betuwsche novellen	1856	1ste druk	werk	J.J.		Cremer		Haarlem	nl	proza	crem001betu01_01	https://www.dbnl.org/tekst/crem001betu01_01	crem001	1856	1856	exact	1850	1850	False	False	False	True
crem001dani01	Daniël Sils	1856	1ste druk	werk	J.J.		Cremer	Is. An. Nijhoff en Zn.	Arnhem	nl	proza	crem001dani01_01	https://www.dbnl.org/tekst/crem001dani01_01	crem001	1856	1856	exact	1850	1850	False	False	False	True
drie015moed02	Moeder Lysbeth	1856	1ste druk	werk	Emmanuel	van	Driessche	W. Rogghé	Gent	be	proza	drie015moed02_01	https://www.dbnl.org/tekst/drie015moed02_01	drie015	1856	1856	exact	1850	1850	False	False	False	True
drie015watm01	Wat een meisje vermag	1856	1ste druk	werk	Emmanuel	van	Driessche	Z.n.	Gent	be	proza	drie015watm01_01	https://www.dbnl.org/tekst/drie015watm01_01	drie015	1856	1856	exact	1850	1850	False	False	False	True
math008stro01	De stroovlechter. Vertelling uit het Jekerdal (onder pseudoniem L. van Rucklingen)	1856	1ste druk	werk	Lodewijk		Mathot	A. Siffer	Gent	be	proza	math008stro01_01	https://www.dbnl.org/tekst/math008stro01_01	math008	1856	1856	exact	1850	1850	False	False	False	True
andr018mari02	Marie en Pauline, of Nederigheid en hoogmoed	1856	1ste druk	werk	P.J.		Andriessen	J.D. Sybrandi	Amsterdam	nl	proza	andr018mari02_01	https://www.dbnl.org/tekst/andr018mari02_01	andr018	1856	1856	exact	1850	1850	False	False	False	True
calc002dert01	De dertiende (3 delen)	1857	1ste druk	werk	Elise	van	Calcar	S.E. van Nooten	Schoonhoven	nl	proza	calc002dert01_01	https://www.dbnl.org/tekst/calc002dert01_01	calc002	1857	1857	exact	1850	1850	False	False	False	True
drie015vero01	De veroordeelde	1857	1ste druk	werk	Emmanuel	van	Driessche		Gent	be	proza	drie015vero01_01	https://www.dbnl.org/tekst/drie015vero01_01	drie015	1857	1857	exact	1850	1850	False	False	False	True
gerr002eliz01	Eliza Devries	1857	1ste druk	werk	Lodewijk		Gerrits		Antwerpen	be	proza	gerr002eliz01_01	https://www.dbnl.org/tekst/gerr002eliz01_01	gerr002	1857	1857	exact	1850	1850	False	False	False	True
hoev006were01	De wereld in 't klein	1857	2de druk	herdruk	Adriaan Hendrik	van der	Hoeve		Amsterdam	nl	proza	hoev006were01_01	https://www.dbnl.org/tekst/hoev006were01_01	hoev006	1857	1857	exact	1850	1850	False	False	False	True
muld014janf01	Jan Faessen	1857	1ste druk	werk	Lodewijk		Mulder	Thieme	Arnhem	nl	proza	muld014janf01_01	https://www.dbnl.org/tekst/muld014janf01_01	muld014	1857	1857	exact	1850	1850	False	False	False	True
snie001fort01	De fortuinzoekers	1858	1ste druk	werk	August		Snieders	J.P. van Dieren en Comp.	Antwerpen	be	proza	snie001fort01_01	https://www.dbnl.org/tekst/snie001fort01_01	snie001	1858	1858	exact	1850	1850	False	False	False	True
gerd001inde01	In de duinen	1858	1ste druk	werk	Eduard		Gerdes	De Hoogh	Amsterdam	nl	proza	gerd001inde01_01	https://www.dbnl.org/tekst/gerd001inde01_01	gerd001	1858	1858	exact	1850	1850	False	False	False	True
lief001plan01	De planter Brunel en zijne slaven Asa en Neno, of Hoe de hemelsche vader het kwade gedoogt om daaruit het goede te doen geboren worden	1858	1ste druk	werk	Jan	de	Liefde	C.H. Schetsberg	Goes	nl	proza	lief001plan01_01	https://www.dbnl.org/tekst/lief001plan01_01	lief001	1858	1858	exact	1850	1850	False	False	False	True
kell004huis01	Het huisgezin van den praeceptor	1859	1ste druk	werk	Gerard		Keller	Thieme	Arnhem	nl	proza	kell004huis01_01	https://www.dbnl.org/tekst/kell004huis01_01	kell004	1859	1859	exact	1850	1850	False	False	False	True
bosb002alkm02	De Alkmaarsche wees en eenige andere novellen	1860	3de druk	herdruk	A.L.G.		Bosboom-Toussaint	D.A. Thieme	Arnhem	nl	proza	bosb002alkm02_01	https://www.dbnl.org/tekst/bosb002alkm02_01	bosb002	1860	1860	exact	1860	1860	False	False	False	True
delc003fern01	Fernandina en Frederika, of der vrouwen peerlen	1860	1ste druk	werk	Jeanette		Delcroix	C.J.A. Greuse		be	proza	delc003fern01_01	https://www.dbnl.org/tekst/delc003fern01_01	delc003	1860	1860	exact	1860	1860	False	False	False	True
snie001wolf01	De wolfjager. Deel 1	1860	1ste druk	werk	August		Snieders	Van Dieren	Antwerpen	be	proza	snie001wolf01_01	https://www.dbnl.org/tekst/snie001wolf01_01	snie001	1860	1860	exact	1860	1860	False	False	False	True
ecre001kank01	De kanker der steden	1860	1ste druk	werk	Pieter		Ecrevisse	C.-J.-A. Greuse	Brussel	be	proza	ecre001kank01_01	https://www.dbnl.org/tekst/ecre001kank01_01	ecre001	1860	1860	exact	1860	1860	False	False	False	True
snie001wolf02	De wolfjager. Deel 2	1860	1ste druk	werk	August		Snieders			nl	proza	snie001wolf02_01	https://www.dbnl.org/tekst/snie001wolf02_01	snie001	1860	1860	exact	1860	1860	False	False	False	True
slee003ints02	In 't schipperskwartier. Deel 2	1861	1ste druk	werk	Domien		Sleeckx	H.J. van Kesteren		be	proza	slee003ints02_01	https://www.dbnl.org/tekst/slee003ints02_01	slee003	1861	1861	exact	1860	1860	False	False	False	True
slee003ints01	In 't schipperskwartier. Deel 1	1861	1ste druk	werk	Domien		Sleeckx			be	proza	slee003ints01_01	https://www.dbnl.org/tekst/slee003ints01_01	slee003	1861	1861	exact	1860	1860	False	False	False	True
pier003inti01	Intimis	1861	1ste druk	werk	Allard		Pierson	Kemink	Utrecht	nl	proza	pier003inti01_01	https://www.dbnl.org/tekst/pier003inti01_01	pier003	1861	1861	exact	1860	1860	False	False	False	True
snie001snee01	Sneeuwvlokske. Eene vertelling uit de dagen van den watersnood	1861	1ste druk	werk	August		Snieders	J.P. van Dieren en Comp.	Antwerpen	be	proza	snie001snee01_01	https://www.dbnl.org/tekst/snie001snee01_01	snie001	1861	1861	exact	1860	1860	False	False	False	True
hoev006mens01	Menschenwaan en Christendom	1861	1ste druk	werk	Adriaan Hendrik	van der	Hoeve		Amsterdam	nl	proza	hoev006mens01_01	https://www.dbnl.org/tekst/hoev006mens01_01	hoev006	1861	1861	exact	1860	1860	False	False	False	True
calc002star02	Eene star in den nacht (2 delen)	1861	?	herdruk	Elise	van	Calcar	Thieme	Arnhem	nl	proza	calc002star02_01	https://www.dbnl.org/tekst/calc002star02_01	calc002	1861	1861	exact	1860	1860	False	False	False	True
lief001vrij01	De vrijbuiter	1862	1ste druk	werk	Jan	de	Liefde	Van Hoeve	Gorinchem	nl	proza	lief001vrij01_01	https://www.dbnl.org/tekst/lief001vrij01_01	lief001	1862	1862	exact	1860	1860	False	False	False	True
pott003robe01	Robert van Valois te Gent	1862	1ste druk	werk	Frans	De	Potter			be	proza	pott003robe01_01	https://www.dbnl.org/tekst/pott003robe01_01	pott003	1862	1862	exact	1860	1860	False	False	False	True
bosb002bloe01	De bloemschilderes Maria van Oosterwijk	1862	1ste druk	werk	A.L.G.		Bosboom-Toussaint	A.W. Sythoff	Leiden	nl	proza	bosb002bloe01_01	https://www.dbnl.org/tekst/bosb002bloe01_01	bosb002	1862	1862	exact	1860	1860	False	False	False	True
andr018schi01	De schildknaap van Gijsbrecht van Aemstel	1862	1ste druk	werk	P.J.		Andriessen	J.D. Sybrandi	Amsterdam	nl	proza	andr018schi01_01	https://www.dbnl.org/tekst/andr018schi01_01	andr018	1862	1862	exact	1860	1860	False	False	False	True
slee003ekst01	Op 't Eksterlaar	1863	1ste druk	werk	Domien		Sleeckx		Gent	be	proza	slee003ekst01_01	https://www.dbnl.org/tekst/slee003ekst01_01	slee003	1863	1863	exact	1860	1860	False	False	False	True
cour006zwar01	De zwarte hoeve	1863	1ste druk	werk	Johanna Desideria		Courtmans-Berchmans	De Seyn-Verhougstraete	Roeselare	be	proza	cour006zwar01_01	https://www.dbnl.org/tekst/cour006zwar01_01	cour006	1863	1863	exact	1860	1860	False	False	False	True
cour006gesc01	Het geschenk van den jager	1864	1ste druk	werk	Johanna Desideria		Courtmans-Berchmans	Drukkerij Eug. Vanderhaeghen	Gent	be	proza	cour006gesc01_01	https://www.dbnl.org/tekst/cour006gesc01_01	cour006	1864	1864	exact	1860	1860	False	False	False	True
gogh007vert01	Vertellingen van een Surinaamschen vogel	1864	1ste druk	werk	Christina	van	Gogh	P.M. van der Made	Amsterdam	nl	proza	gogh007vert01_01	https://www.dbnl.org/tekst/gogh007vert01_01	gogh007	1864	1864	exact	1860	1860	False	False	False	True
cour006hutv01	De hut van tante Klara	1865	1ste druk	werk	Johanna Desideria		Courtmans-Berchmans	Eug. Vanderhaegen	Gent	be	proza	cour006hutv01_01	https://www.dbnl.org/tekst/cour006hutv01_01	cour006	1865	1865	exact	1860	1860	False	False	False	True
lumm001smid01	De smidsgezel van Utrecht	1865	1ste druk	werk	Hendrik Jan	van	Lummel	Kemink & Zoon	Utrecht	nl	proza	lumm001smid01_01	https://www.dbnl.org/tekst/lumm001smid01_01	lumm001	1865	1865	exact	1860	1860	False	False	False	True
lenn006klaa01	Klaasje Zevenster	1866	2de druk?	herdruk	Jacob	van	Lennep	Nijhoff [etc.]	's-Gravenhage [etc.]	nl	proza	lenn006klaa01_01	https://www.dbnl.org/tekst/lenn006klaa01_01	lenn006	1866	1866	exact	1860	1860	False	False	False	True
pier003adri01	Adriaan de Mérival	1866	1ste druk	werk	Allard		Pierson	Thieme	Arnhem	nl	proza	pier003adri01_01	https://www.dbnl.org/tekst/pier003adri01_01	pier003	1866	1866	exact	1860	1860	False	False	False	True
slee003tyba01	Tybaerts en Cie	1867	1ste druk	werk	Domien		Sleeckx	Hoste	Gent	be	proza	slee003tyba01_01	https://www.dbnl.org/tekst/slee003tyba01_01	slee003	1867	1867	exact	1860	1860	False	False	False	True
snie002wond01	Het wonder van Saint-Hubert. Uit het dagboek van den gerechts-dokter	1867	1ste druk	werk	Jan Renier		Snieders	Henri Bogaerts	's-Hertogenbosch	nl	proza	snie002wond01_01	https://www.dbnl.org/tekst/snie002wond01_01	snie002	1867	1867	exact	1860	1860	False	False	False	True
snie001koni01	De koningin van het voetlicht	1867	1ste druk	werk	August		Snieders	Gebr. Van Es	Amsterdam	nl	proza	snie001koni01_01	https://www.dbnl.org/tekst/snie001koni01_01	snie001	1867	1867	exact	1860	1860	False	False	False	True
cour006nico01	Nicolette. Lotgevallen eener vondeling	1868	1ste druk	werk	Johanna Desideria		Courtmans-Berchmans	Wed. D.R. van Wermeskerken	Tiel	nl	proza	cour006nico01_01	https://www.dbnl.org/tekst/cour006nico01_01	cour006	1868	1868	exact	1860	1860	False	False	False	True
slee003plan01	De plannen van Peerjan	1868	1ste druk	werk	Domien		Sleeckx	J.W. Marchand		be	proza	slee003plan01_01	https://www.dbnl.org/tekst/slee003plan01_01	slee003	1868	1868	exact	1860	1860	False	False	False	True
busk001lide01	Lidewyde	1868	1ste druk	werk	Cd.		Busken Huet	D.A. Thieme	Arnhem	nl	proza	busk001lide01_01	https://www.dbnl.org/tekst/busk001lide01_01	busk001	1868	1868	exact	1860	1860	False	False	False	True
gram004madj01	Madjapahit: historisch-romantisch tafereel uit de geschiedenis van Java	1868	1ste druk	werk	J.S.G.		Gramberg	M. Nijhoff [etc.]	's-Gravenhage [etc.]	nl	proza	gram004madj01_01	https://www.dbnl.org/tekst/gram004madj01_01	gram004	1868	1868	exact	1860	1860	False	False	False	True
kepp002onge01	Een ongeluksvogel	1868	2de druk	herdruk	George Lodewijk		Kepper		Utrecht	nl	proza	kepp002onge01_01	https://www.dbnl.org/tekst/kepp002onge01_01	kepp002	1868	1868	exact	1860	1860	False	False	False	True
brin017vuur02	Het vuur, dat niet wordt uitgebluscht	1868	1ste druk	werk	Jan	ten	Brink	Thieme	Arnhem	nl	proza	brin017vuur02_01	https://www.dbnl.org/tekst/brin017vuur02_01	brin017	1868	1868	exact	1860	1860	False	False	False	True
meer010zoow01	Zóó wordt men lid van de Tweede Kamer	1869	1ste druk	werk	Henry	van	Meerbeeke	Binger	Amsterdam	nl	proza	meer010zoow01_01	https://www.dbnl.org/tekst/meer010zoow01_01	meer010	1869	1869	exact	1860	1860	False	False	False	True
cost020lege01	La légende d'Ulenspiegel	1869	2de druk	herdruk	Charles	de	Coster			be	proza	cost020lege01_01	https://www.dbnl.org/tekst/cost020lege01_01	cost020	1869	1869	exact	1860	1860	False	False	False	True
snie001opde01	Op den toren	1869	1ste druk	werk	August		Snieders	Bogaerts	's Hertogenbosch	nl	proza	snie001opde01_01	https://www.dbnl.org/tekst/snie001opde01_01	snie001	1869	1869	exact	1860	1860	False	False	False	True
kerc007voll04	Volledige werken. Deel 3	1869	1ste druk	uitgave	Pieter Frans	van	Kerckhoven	L. de Cort		be	proza	kerc007voll04_01	https://www.dbnl.org/tekst/kerc007voll04_01	kerc007	1869	1869	exact	1860	1860	False	False	False	True
kerc007voll05	Volledige werken. Deel 4	1869	1ste druk	uitgave	Pieter Frans	van	Kerckhoven	L. de Cort		be	proza	kerc007voll05_01	https://www.dbnl.org/tekst/kerc007voll05_01	kerc007	1869	1869	exact	1860	1860	False	False	False	True
gram001fami01	De familie Schaffels	1870	1ste druk	werk	Johan		Gram	D.A. Thieme	Arnhem	nl	proza	gram001fami01_01	https://www.dbnl.org/tekst/gram001fami01_01	gram001	1870	1870	exact	1870	1870	False	False	False	True
kerc007voll07	Volledige werken. Deel 6	1870	1ste druk	uitgave	Pieter Frans	van	Kerckhoven	L. de Cort		be	proza	kerc007voll07_01	https://www.dbnl.org/tekst/kerc007voll07_01	kerc007	1870	1870	exact	1870	1870	False	False	False	True
kerc007voll08	Volledige werken. Deel 7	1870	1ste druk	uitgave	Pieter Frans	van	Kerckhoven	L. de Cort		be	proza	kerc007voll08_01	https://www.dbnl.org/tekst/kerc007voll08_01	kerc007	1870	1870	exact	1870	1870	False	False	False	True
kerc007voll09	Volledige werken. Deel 8	1870	1ste druk	uitgave	Pieter Frans	van	Kerckhoven	L. de Cort		be	proza	kerc007voll09_01	https://www.dbnl.org/tekst/kerc007voll09_01	kerc007	1870	1870	exact	1870	1870	False	False	False	True
kerc007voll12	Volledige werken. Deel 11	1870	1ste druk	uitgave	Pieter Frans	van	Kerckhoven	L. de Cort		be	proza	kerc007voll12_01	https://www.dbnl.org/tekst/kerc007voll12_01	kerc007	1870	1870	exact	1870	1870	False	False	False	True
boek014veld01	De veldwachter van Laterveer	1870	1ste druk	werk	Rinse Koopmans	van	Boekeren	Sijthoff	Leiden	nl	proza	boek014veld01_01	https://www.dbnl.org/tekst/boek014veld01_01	boek014	1870	1870	exact	1870	1870	False	False	False	True
goej001line01	Line's verjaardag	1870	1ste druk	werk	Reinoudina	de	Goeje	H.J. ter Gunne	Deventer	nl	proza	goej001line01_01	https://www.dbnl.org/tekst/goej001line01_01	goej001	1870	1870	exact	1870	1870	False	False	False	True
snie001drie01	De drie zusters	1870	1ste druk	werk	August		Snieders	Henri Bogaerts	's-Hertogenbosch/Amsterdam	nl	proza	snie001drie01_01	https://www.dbnl.org/tekst/snie001drie01_01	snie001	1870	1870	exact	1870	1870	False	False	False	True
schi018gezi01	Het gezin van baas Van Ommeren. Deel 1	1870	1ste druk	werk	H.J.		Schimmel	H.A.M. Roelants	Schiedam	nl	proza	schi018gezi01_01	https://www.dbnl.org/tekst/schi018gezi01_01	schi018	1870	1870	exact	1870	1870	False	False	False	True
schi018gezi02	Het gezin van baas Van Ommeren. Deel 2	1870	1ste druk	werk	H.J.		Schimmel	H.A.M. Roelants	Schiedam	nl	proza	schi018gezi02_01	https://www.dbnl.org/tekst/schi018gezi02_01	schi018	1870	1870	exact	1870	1870	False	False	False	True
beet005came07	Camera Obscura	1871	7de, herziene en vermeerderde druk	herdruk	Nicolaas		Beets	De Erven F. Bohn	Haarlem	nl	proza	beet005came07_01	https://www.dbnl.org/tekst/beet005came07_01	beet005	1871	1871	exact	1870	1870	False	False	False	True
veer004fran01	Frans Holster	1871	1ste druk	werk	Hendrik	de	Veer		Rotterdam	nl	proza	veer004fran01_01	https://www.dbnl.org/tekst/veer004fran01_01	veer004	1871	1871	exact	1870	1870	False	False	False	True
kerc007voll10	Volledige werken. Deel 9	1871	1ste druk	uitgave	Pieter Frans	van	Kerckhoven	L. de Cort		be	proza	kerc007voll10_01	https://www.dbnl.org/tekst/kerc007voll10_01	kerc007	1871	1871	exact	1870	1870	False	False	False	True
cour006chri01	Christine van Oosterwey	1871	1ste druk	werk	Johanna Desideria		Courtmans-Berchmans	H.C. Susan C.H.Zn./W. Rogghé	Den Haag/Gent	vn	proza	cour006chri01_01	https://www.dbnl.org/tekst/cour006chri01_01	cour006	1871	1871	exact	1870	1870	False	False	False	True
mela002voor01	Voor God en koning (onder pseudoniem Mathilde)	1872	1ste druk	werk			Melati van Java	G.W. van Belle	Rotterdam	nl	proza	mela002voor01_01	https://www.dbnl.org/tekst/mela002voor01_01	mela002	1872	1872	exact	1870	1870	False	False	False	True
limb005akba01	Akbar, een oostersche roman	1872	1ste druk	werk	P.A.S.	van	Limburg Brouwer	Nijhoff	's-Gravenhage	nl	proza	limb005akba01_01	https://www.dbnl.org/tekst/limb005akba01_01	limb005	1872	1872	exact	1870	1870	False	False	False	True
calc002kind01	Kinderen der eeuw	1872-1873	1ste druk	werk	Elise	van	Calcar	Thieme	Arnhem	nl	proza	calc002kind01_01	https://www.dbnl.org/tekst/calc002kind01_01	calc002	1872	1873	exact	1870	1870	False	False	False	True
krus003huwe01	Een huwelijk in Indië	1873	1ste druk	werk	Mina		Kruseman	Nijhoff	's-Gravenhage	nl	proza	krus003huwe01_01	https://www.dbnl.org/tekst/krus003huwe01_01	krus003	1873	1873	exact	1870	1870	False	False	False	True
abee001dorp01	De dorpsbeschaver	1874	1ste druk	werk	Albijn	van den	Abeele	C. Annoot-Braeckman	Gent	be	proza	abee001dorp01_01	https://www.dbnl.org/tekst/abee001dorp01_01	abee001	1874	1874	exact	1870	1870	False	False	False	True
calc002uith01	Uit het leven voor het leven. Deel 1	1875	1ste druk	werk	Elise	van	Calcar			nl	proza	calc002uith01_01	https://www.dbnl.org/tekst/calc002uith01_01	calc002	1875	1875	exact	1870	1870	False	False	False	True
goev001vert01	Vertrek naar Zomerlust. Een verhaal voor jonge kinderen	1875	1ste druk	werk	J.J.A.		Goeverneur	D. Noothoven van Goor	Leiden	nl	proza	goev001vert01_01	https://www.dbnl.org/tekst/goev001vert01_01	goev001	1875	1875	exact	1870	1870	False	False	False	True
snie002geuz02	De geuzen in de Kempen. Deel 2	1875	1ste druk	werk	Jan Renier		Snieders	Brepols en Dierckx Zoon	Turnhout	be	proza	snie002geuz02_01	https://www.dbnl.org/tekst/snie002geuz02_01	snie002	1875	1875	exact	1870	1870	False	False	False	True
snie002geuz01	De geuzen in de Kempen. Deel 1	1875	1ste druk	werk	Jan Renier		Snieders	Brepols en Dierckx Zoon	Turnhout	be	proza	snie002geuz01_01	https://www.dbnl.org/tekst/snie002geuz01_01	snie002	1875	1875	exact	1870	1870	False	False	False	True
